date,open_time,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,ema_50,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid
2020-04-20,1587340800000,180.02,186.46,166.7,170.2,1547821.52737,160.3225,159.0564,171.8879,162.5941326052169,165.1464924925693,54.424044421936685,5.754808059232602,2.912777850957002,2.8420302082755997,188.08376212894356,132.56123787105642,160.3225
2020-04-21,1587427200000,170.21,174.7,168.0,170.74,906381.65398,162.075,157.83180000000002,171.86384999999999,163.36992949995815,165.36584572815482,54.67085033078487,5.609735045999145,3.4521692899654304,2.1575657560337143,187.7412326801566,136.40876731984338,162.075
2020-04-22,1587513600000,170.73,184.0,169.78,182.7,988698.39076,164.14600000000002,157.0076,171.89609999999996,165.21088859520023,166.04561648391345,59.85601290251764,6.386219322856135,4.038979296543571,2.347240026312564,189.4479970751711,138.84400292482894,164.14600000000002
2020-04-23,1587600000000,182.7,193.63,178.16,185.51,1457867.08713,166.356,156.2326,171.97314999999998,167.14413730041926,166.80892564140706,60.98522048530794,7.145958066002123,4.660375050435282,2.4855830155668412,191.00639910411175,141.70560089588824,166.356
2020-04-24,1587686400000,185.57,189.8,184.72,187.59,780904.21257,168.5305,155.4168,172.01185,169.09136231942696,167.6238697339009,61.84086525202163,7.82568547939573,5.2934371362273716,2.5322483431683587,192.61034673937985,144.45065326062013,168.5305
2020-04-25,1587772800000,187.6,198.36,185.76,194.21,866478.04928,171.107,154.4034,172.0799,171.4836135271006,168.6664630776695,64.5087380622451,8.7971450143406,5.994178711850017,2.8029663024905833,194.59153286723105,147.62246713276895,171.107
2020-04-26,1587859200000,194.21,200.0,192.3,197.38,758525.81533,172.41,153.6064,172.1037,173.94993604832914,169.79248413344718,65.7438082516846,9.710885162638249,6.737520002007663,2.9733651606305855,198.54000344416497,146.27999655583503,172.41
2020-04-27,1587945600000,197.39,199.05,189.29,196.34,896627.37271,173.99550000000002,153.5446,172.1297,176.08232309134542,170.83356318703747,64.9453049455125,10.233150120277287,7.436646025661589,2.796504094615698,201.83692846536604,146.154071534634,173.99550000000002
2020-04-28,1588032000000,196.33,198.5,192.36,196.24,636829.89397,175.152,153.4132,172.2073,178.00210184455062,171.82989404244776,64.86372656083113,10.517737763780502,8.052864373285372,2.4648733904951303,204.62405293141467,145.6799470685853,175.152
2020-04-29,1588118400000,196.24,218.77,196.22,215.36,1620422.72431,177.44400000000002,153.7064,172.38569999999999,181.5599969069744,173.5369570211753,72.08399283087748,12.146087196567578,8.871508937941813,3.2745782586257643,211.569966887286,143.31803311271403,177.44400000000002
2020-04-30,1588204800000,215.4,227.3,202.0,206.08,1749691.00151,179.85750000000002,153.9358,172.51115000000001,183.89523529678635,174.8131547850508,65.09245170243165,12.54315769579884,9.60583868951322,2.9373190062856196,214.90299892628397,144.81200107371606,179.85750000000002
2020-05-01,1588291200000,206.07,217.14,205.91,212.02,794913.95828,182.54199999999997,156.0198,172.63765,186.57378431614003,176.2722467542645,67.28006080616834,13.185157002082036,10.321702352026984,2.8634546500550524,218.7850609081546,146.29893909184534,182.54199999999997
2020-05-02,1588377600000,212.01,215.37,210.36,213.9,443494.67248,185.3075,157.6166,172.80470000000003,189.17628104793621,177.74784492076392,67.96435049451584,13.687861222080755,10.99493412603774,2.6929270960430163,222.25195391384534,148.36304608615467,185.3075
2020-05-03,1588464000000,213.89,219.3,203.92,209.86,748383.91311,187.98600000000002,159.363,172.98165,191.1461590433709,179.00714511994966,64.82680298134987,13.603451579947773,11.516637616819747,2.0868139631280265,223.87969326207988,152.09230673792015,187.98600000000002
2020-05-04,1588550400000,209.86,210.65,194.88,206.48,1114249.32658,190.3875,161.017,173.12825,192.60652484876414,180.08451197799084,62.23808133779695,13.112663950584931,11.835842883572784,1.276821067012147,224.43480466560177,156.3401953343982,190.3875
2020-05-05,1588636800000,206.47,211.68,201.0,205.29,640644.66268,193.0155,162.9024,173.291,193.81447486316756,181.07296248865788,61.30980847522474,12.48378288540792,11.965430883939812,0.5183520014681076,222.8884452681242,163.1425547318758,193.0155
2020-05-06,1588723200000,205.3,210.77,197.71,198.97,862700.67849,194.34949999999998,164.5684,173.4269,194.3054772571516,181.7748070969458,56.490858340627724,11.344644923968303,11.84127369194551,-0.49662876797720656,222.74767914924055,165.9513208507594,194.34949999999998
2020-05-07,1588809600000,198.92,215.1,196.43,212.0,1305778.73764,196.415,166.44619999999998,173.6108,195.99066989932766,182.96010877941853,62.95567457576864,11.362304413735359,11.745479836303481,-0.3831754225681223,223.61325472327937,169.21674527672062,196.415
2020-05-08,1588896000000,212.01,216.61,206.9,211.31,917908.1944,197.6105,167.94639999999998,173.79745,197.4496537184393,184.07186921944134,62.42669926804359,11.191612510689765,11.634706371180737,-0.443093860490972,225.21749800761404,170.00350199238596,197.6105
2020-05-09,1588982400000,211.32,214.6,208.4,210.07,587871.98073,199.1125,169.4782,173.9918,198.6515914595403,185.0914037598554,61.42779759509851,10.83142241558923,11.474049580062438,-0.6426271644732076,225.9891693433622,172.23583065663783,199.1125
2020-05-10,1589068800000,210.09,210.18,179.59,187.54,1473226.05475,199.9795,170.57580000000002,174.11774999999997,197.5933446538698,185.18742714182187,46.78091322082743,8.62852222808209,10.904944109666369,-2.2764218815842785,224.04080958598132,175.91819041401868,199.9795
2020-05-11,1589155200000,187.62,193.5,176.0,185.73,1093299.81927,200.72899999999998,171.84399999999997,174.24450000000002,196.4635023058822,185.20870450880926,45.83536630679596,6.659885075726521,10.0559323028784,-3.396047227151879,221.85527738131935,179.60272261868062,200.72899999999998
2020-05-12,1589241600000,185.8,192.24,185.48,189.76,669755.79567,201.08200000000002,172.9208,174.28580000000002,195.8250735148458,185.3871866849344,48.339096562386075,5.363090895667597,9.11736402143624,-3.754273125768643,221.20353035910668,180.96046964089336,201.08200000000002
2020-05-13,1589328000000,189.77,201.0,188.35,199.58,806143.00704,201.7855,174.144,174.38625,196.18268556105096,185.9437675992507,53.92769371044688,5.069328037836016,8.307756824716195,-3.2384287868801795,220.6229653016923,182.94803469830774,201.7855
2020-05-14,1589414400000,199.61,206.02,195.67,203.29,1114700.24937,202.5705,175.48780000000002,174.48395,196.85957265047466,186.6240120071232,55.87001766709431,5.077356248505453,7.661676709474047,-2.584320460968595,220.24917243297614,184.89182756702388,202.5705
2020-05-15,1589500800000,203.29,204.08,191.66,194.86,904749.6357,202.603,176.61700000000002,174.54965,196.66913715995327,186.94699192841253,50.64533943962096,4.353305915001442,7.000002550579527,-2.6466966355780848,220.22236446051534,184.98363553948468,202.603
2020-05-16,1589587200000,194.87,203.5,193.21,200.45,669900.03754,202.75650000000002,177.99940000000004,174.59959999999998,197.0292193351958,187.4765216567101,53.7349430086311,4.1823456147917,6.436471163421961,-2.2541255486302614,220.24417826192126,185.26882173807877,202.75650000000002
2020-05-17,1589673600000,200.44,209.85,199.68,207.0,708711.89315,203.2895,179.5198,174.71894999999998,197.97881749374858,188.24214825840775,57.12200563732905,4.523247423860482,6.053826415509666,-1.5305789916491834,220.6114427026093,185.9675572973907,203.2895
2020-05-18,1589760000000,207.02,217.07,207.0,214.91,1064139.2485,204.223,181.328,174.8826,199.59131106577254,189.2879463659212,60.84958079797871,5.369785907616858,5.917018313931105,-0.5472324063142464,221.93266188250055,186.51333811749947,204.223
2020-05-19,1589846400000,214.92,215.95,209.45,214.58,643702.98849,204.184,182.9784,175.04125,201.01880524998467,190.27979160647328,60.61283695264615,5.945509381698145,5.922716527484513,0.02279285421363131,221.79856715314037,186.56943284685963,204.184
2020-05-20,1589932800000,214.6,215.75,204.27,209.98,679532.61037,204.379,184.52360000000002,175.1766,201.87225236903373,191.05234879837627,57.26809644707747,5.96186812199889,5.930546846387389,0.03132127561150089,222.15878166324023,186.59921833675975,204.379
2020-05-21,1590019200000,209.99,211.64,191.71,198.74,1003923.4342,203.715,185.78459999999998,175.26260000000002,201.57394261960195,191.353825316087,50.006714181741465,5.010105105174716,5.746458498144855,-0.7363533929701385,221.2945261594983,186.1354738405017,203.715
2020-05-22,1590105600000,198.72,209.19,196.24,207.36,787672.36081,203.388,187.1062,175.37085000000002,202.1249957034494,191.98151844094633,54.74576551780147,4.89496194264666,5.576159187045216,-0.6811972443985566,220.43271718722494,186.34328281277507,203.388
2020-05-23,1590192000000,207.36,211.2,204.55,206.6,478559.92006,203.225,188.412,175.46045,202.55118658883518,192.5547922275759,54.25741701994901,4.688340240464896,5.398595397729153,-0.7102551572642568,220.0803297206693,186.36967027933068,203.225
2020-05-24,1590278400000,206.6,210.55,199.5,199.9,673535.05784,202.89600000000002,189.528,175.50415,202.29869262799372,192.84283959120037,50.02118990636251,3.9385558271832792,5.106587483619979,-1.1680316564366997,219.7412158191124,186.05078418088763,202.89600000000002
2020-05-25,1590364800000,199.9,205.67,198.01,204.15,469931.62492,202.839,190.7574,175.59149999999997,202.47500761580386,193.2862576464474,52.551874333720356,3.6452654084904452,4.8143230685940726,-1.1690576601036273,219.65912354272325,186.01887645727675,202.839
2020-05-26,1590451200000,204.22,205.0,196.9,200.89,477176.7353,202.935,191.3488,175.67725,202.3240545095368,193.58444362109654,50.441994671639655,3.1138810017255025,4.474234655220359,-1.3603536534948564,219.68747981620854,186.18252018379147,202.935
2020-05-27,1590537600000,200.92,208.44,200.76,208.29,494816.72727,202.7495,192.222,175.79425,202.89223979434283,194.16113210654373,54.871165176716396,3.252381754240446,4.229864075024377,-0.9774823207839312,219.17534241347983,186.3236575865202,202.7495
2020-05-28,1590624000000,208.29,220.5,204.67,220.21,643945.97769,203.1945,193.16400000000002,175.9505,204.5415502901197,195.18265633765967,60.928696887459814,4.274712751176764,4.238833810254855,0.035878940921909575,220.9521343861585,185.43686561384152,203.1945
2020-05-29,1590710400000,220.24,224.79,217.57,220.67,603058.0759,203.72449999999998,194.18699999999998,176.12895,206.0775931196321,196.18216001069263,61.14544224566957,5.063664811441129,4.40380001049211,0.6598648009490189,222.8512900859628,184.59770991403715,203.72449999999998
2020-05-30,1590796800000,220.63,247.0,218.8,243.66,1019550.75146,206.5305,195.90400000000002,176.4118,209.65686996538142,198.0440360887047,70.07914869771466,7.458044177044911,5.01464884380267,2.4433953332422416,231.044185544865,182.01681445513498,206.5305
2020-05-31,1590883200000,243.71,245.39,229.58,231.57,821608.68884,208.8225,197.36880000000002,176.6291,211.74383473058316,199.35877977150062,62.005136703072715,8.284546025571558,5.668628280156448,2.6159177454151097,233.6976055272647,183.94739447273528,208.8225
2020-06-01,1590969600000,231.56,250.68,230.66,248.23,823816.69936,211.746,199.1616,176.94565000000003,215.21870761338477,201.27529821183396,67.55281181863026,10.166682276974825,6.568239079520124,3.598443197454701,240.42522411768832,183.0667758823117,211.746
2020-06-02,1591056000000,248.23,253.8,225.0,237.71,955520.91863,213.6525,200.79,177.23420000000002,217.36073545972909,202.704110046664,61.45123382747503,10.686228544860882,7.391836972588276,3.2943915722726054,243.8714092290344,183.4335907709656,213.6525
2020-06-03,1591142400000,237.71,245.0,232.71,244.52,502928.13371,215.714,202.51139999999998,177.54495,219.94733208261204,204.34394886836347,63.734756803637076,11.51474794511509,8.21641916709364,3.2983287780214496,248.35243709482194,183.07556290517806,215.714
2020-06-04,1591228800000,244.54,246.6,236.0,243.21,669369.3392,218.13150000000002,204.32100000000003,177.84189999999998,222.16282426522042,205.8681077362708,62.96210642852529,11.928149208047984,8.958765175284508,2.9693840327634753,251.38985971590728,184.87314028409276,218.13150000000002
2020-06-05,1591315200000,243.22,247.87,239.14,240.03,502547.41103,220.1105,205.67579999999998,178.15105000000003,223.86446004948516,207.2077897858288,61.028017423502156,11.862430548430751,9.539498249913757,2.322932298516994,253.63414089702533,186.58685910297467,220.1105
2020-06-06,1591401600000,240.04,244.7,237.83,241.94,389423.07798,221.85750000000002,207.1008,178.48104999999998,225.5859400447723,208.56983724520808,61.787287020195066,11.82812184874851,9.997222969680708,1.8308988790678011,256.10008803000636,187.61491196999367,221.85750000000002
2020-06-07,1591488000000,241.94,245.37,234.6,244.56,571102.55515,223.33999999999997,208.24399999999997,178.83025,227.3929933738416,209.98121617676856,62.85629593774468,11.87545125100604,10.372868625945774,1.502582625060267,258.7968859319703,187.88311406802967,223.33999999999997
2020-06-08,1591574400000,244.57,247.7,240.59,246.4,383116.54719,224.93099999999998,209.57140000000004,179.25719999999998,229.20318448109478,211.4094037776796,63.62589926395,11.923980540512588,10.683091008859137,1.2408895316534512,261.5106505723165,188.3513494276835,224.93099999999998
2020-06-09,1591660800000,246.37,249.82,238.0,243.8,420327.17133,226.622,211.0434,179.7284,230.5933573876572,212.67962323737842,61.68110320120591,11.61870883809732,10.870214574706775,0.748494263390544,263.40697334500595,189.83702665499408,226.622
2020-06-10,1591747200000,243.79,250.28,242.0,247.78,431285.61715,229.074,212.5842,180.20809999999997,232.2301804935946,214.0561086006185,63.51932296126127,11.564621791041532,11.009096017973727,0.5555257730678047,264.6146254305243,193.5333745694757,229.074
2020-06-11,1591833600000,247.78,250.09,226.2,230.51,816456.89161,230.2315,213.54039999999998,180.66084999999998,232.0663537799189,214.7013592437315,51.887645606922376,10.012791520088513,10.809835118396684,-0.7970435983081714,264.3473275730319,196.1156724269681,230.2315
2020-06-12,1591920000000,230.46,239.38,228.19,237.55,446515.34124,231.779,214.5812,181.12015,232.58860580087898,215.59738437142832,55.46760075470004,9.2444596380588,10.496760022329108,-1.252300384270308,264.2340950698479,199.32390493015208,231.779
2020-06-13,1592006400000,237.55,238.73,234.66,238.11,253797.7809,233.6895,215.59160000000003,181.57335,233.11445286746192,216.48023204313702,55.749658257192166,8.581812612103192,10.113770540283925,-1.5319579281807325,262.7324912197916,204.64650878020842,233.6895
2020-06-14,1592092800000,238.13,238.59,229.83,231.77,304943.21188,235.07049999999998,216.34279999999998,181.9691,232.98640973722743,217.07983078654343,51.75311967033051,7.459091294193797,9.582834691065901,-2.1237433968721042,260.80155475865513,209.33944524134483,235.07049999999998
2020-06-15,1592179200000,231.74,233.55,218.27,230.86,875026.92057,236.56900000000002,217.0124,182.3698,232.78389452415817,217.620229579228,51.185928831917764,6.421869848034646,8.95064172245965,-2.5287718744250043,257.13570892469016,216.00229107530987,236.56900000000002
